# chassis phi, chassis x, chassis y, J1, J2, J3, J4, J5, W1, W2, W3, W4
0.000000,0.389500,0.000000,0.820000,0.820000,0.820000,0.820000,0.820000,8.200000,8.200000,8.200000,8.200000,0.000000
0.000000,0.394250,0.000000,0.830000,0.830000,0.830000,0.830000,0.830000,8.300000,8.300000,8.300000,8.300000,0.000000
0.000000,0.399000,0.000000,0.840000,0.840000,0.840000,0.840000,0.840000,8.400000,8.400000,8.400000,8.400000,0.000000
0.000000,0.403750,0.000000,0.850000,0.850000,0.850000,0.850000,0.850000,8.500000,8.500000,8.500000,8.500000,0.000000
0.000000,0.408500,0.000000,0.860000,0.860000,0.860000,0.860000,0.860000,8.600000,8.600000,8.600000,8.600000,0.000000
0.000000,0.413250,0.000000,0.870000,0.870000,0.870000,0.870000,0.870000,8.700000,8.700000,8.700000,8.700000,0.000000
0.000000,0.418000,0.000000,0.880000,0.880000,0.880000,0.880000,0.880000,8.800000,8.800000,8.800000,8.800000,0.000000
0.000000,0.422750,0.000000,0.890000,0.890000,0.890000,0.890000,0.890000,8.900000,8.900000,8.900000,8.900000,0.000000
0.000000,0.427500,0.000000,0.900000,0.900000,0.900000,0.900000,0.900000,9.000000,9.000000,9.000000,9.000000,0.000000
0.000000,0.432250,0.000000,0.910000,0.910000,0.910000,0.910000,0.910000,9.100000,9.100000,9.100000,9.100000,0.000000
0.000000,0.437000,0.000000,0.920000,0.920000,0.920000,0.920000,0.920000,9.200000,9.200000,9.200000,9.200000,0.000000
0.000000,0.441750,0.000000,0.930000,0.930000,0.930000,0.930000,0.930000,9.300000,9.300000,9.300000,9.300000,0.000000
0.000000,0.446500,0.000000,0.940000,0.940000,0.940000,0.940000,0.940000,9.400000,9.400000,9.400000,9.400000,0.000000
0.000000,0.451250,0.000000,0.950000,0.950000,0.950000,0.950000,0.950000,9.500000,9.500000,9.500000,9.500000,0.000000
0.000000,0.456000,0.000000,0.960000,0.960000,0.960000,0.960000,0.960000,9.600000,9.600000,9.600000,9.600000,0.000000
0.000000,0.460750,0.000000,0.970000,0.970000,0.970000,0.970000,0.970000,9.700000,9.700000,9.700000,9.700000,0.000000
0.000000,0.465500,0.000000,0.980000,0.980000,0.980000,0.980000,0.980000,9.800000,9.800000,9.800000,9.800000,0.000000
0.000000,0.470250,0.000000,0.990000,0.990000,0.990000,0.990000,0.990000,9.900000,9.900000,9.900000,9.900000,0.000000
0.000000,0.475000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10.000000,10.000000,10.000000,10.000000,0.000000
